"detid","time","flow","lat","lon","geom"
"314",2016-01-15 17:00:00.000 +0100,4380.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 18:00:00.000 +0100,5823.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 19:00:00.000 +0100,5873.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 20:00:00.000 +0100,5550.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 21:00:00.000 +0100,6017.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 22:00:00.000 +0100,6281.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 23:00:00.000 +0100,6491.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 00:00:00.000 +0100,6275.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 01:00:00.000 +0100,6112.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 02:00:00.000 +0100,6478.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 03:00:00.000 +0100,6785.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 04:00:00.000 +0100,6450.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 05:00:00.000 +0100,6969.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 06:00:00.000 +0100,6766.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 07:00:00.000 +0100,6731.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 08:00:00.000 +0100,7073.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 09:00:00.000 +0100,6655.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 10:00:00.000 +0100,6007.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 11:00:00.000 +0100,6238.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 12:00:00.000 +0100,6307.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 13:00:00.000 +0100,6185.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 14:00:00.000 +0100,6070.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 15:00:00.000 +0100,5922.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 16:00:00.000 +0100,5294.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 17:00:00.000 +0100,5236.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 18:00:00.000 +0100,3494.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 19:00:00.000 +0100,5509.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 20:00:00.000 +0100,4809.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 21:00:00.000 +0100,5755.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 22:00:00.000 +0100,5984.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-16 23:00:00.000 +0100,6581.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 00:00:00.000 +0100,6350.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 01:00:00.000 +0100,6291.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 02:00:00.000 +0100,6404.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 03:00:00.000 +0100,6653.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 04:00:00.000 +0100,6701.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 05:00:00.000 +0100,7341.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 06:00:00.000 +0100,7311.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 07:00:00.000 +0100,7456.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 08:00:00.000 +0100,7571.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 09:00:00.000 +0100,7555.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 10:00:00.000 +0100,7440.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 11:00:00.000 +0100,7149.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 12:00:00.000 +0100,6791.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 13:00:00.000 +0100,6424.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 14:00:00.000 +0100,5941.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 15:00:00.000 +0100,5547.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 16:00:00.000 +0100,5754.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 17:00:00.000 +0100,5742.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 18:00:00.000 +0100,5034.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 19:00:00.000 +0100,5901.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 20:00:00.000 +0100,5713.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 21:00:00.000 +0100,6258.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 22:00:00.000 +0100,6926.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-17 23:00:00.000 +0100,7082.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 00:00:00.000 +0100,6957.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 01:00:00.000 +0100,7101.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 02:00:00.000 +0100,7243.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 03:00:00.000 +0100,7438.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 04:00:00.000 +0100,7554.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 05:00:00.000 +0100,7468.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 06:00:00.000 +0100,7433.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 07:00:00.000 +0100,7077.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 08:00:00.000 +0100,6288.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 09:00:00.000 +0100,5616.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 10:00:00.000 +0100,5202.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 11:00:00.000 +0100,4120.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 12:00:00.000 +0100,5590.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 13:00:00.000 +0100,5768.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 14:00:00.000 +0100,6134.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 15:00:00.000 +0100,6503.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 16:00:00.000 +0100,6309.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 17:00:00.000 +0100,6167.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 18:00:00.000 +0100,6027.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 19:00:00.000 +0100,6050.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 20:00:00.000 +0100,5763.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 21:00:00.000 +0100,5995.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 22:00:00.000 +0100,5803.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-18 23:00:00.000 +0100,6536.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 00:00:00.000 +0100,5933.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 01:00:00.000 +0100,5731.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 02:00:00.000 +0100,6223.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 03:00:00.000 +0100,6713.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 04:00:00.000 +0100,6836.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 05:00:00.000 +0100,6972.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 06:00:00.000 +0100,6681.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 07:00:00.000 +0100,6686.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 08:00:00.000 +0100,5754.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 09:00:00.000 +0100,5123.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 10:00:00.000 +0100,3792.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 11:00:00.000 +0100,2706.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 12:00:00.000 +0100,5002.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
